id,y,year,stage,match,gameday,time,home,away,stadium,tv,address,capa,absorp
16147,12400,2014,Ｊ２,第１６節第１日,05/31(土),16:04,湘南ベルマーレ,東京ヴェルディ,Ｓｈｏｎａｎ　ＢＭＷスタジアム平塚,スカパー！／スカパー！プレミアムサービス,神奈川県平塚市大原1-1,15100,0.5248951434878587
16148,5824,2014,Ｊ２,第１６節第１日,05/31(土),17:03,大分トリニータ,モンテディオ山形,大分銀行ドーム,スカパー！／スカパー！プレミアムサービス,大分県大分市大字横尾1351,40000,0.18683125000000006
16149,8083,2014,Ｊ２,第１６節第１日,05/31(土),19:03,ジェフユナイテッド千葉,愛媛ＦＣ,フクダ電子アリーナ,スカパー！／スカパー！プレミアムサービス,千葉県千葉市中央区川崎町1-20,18500,0.4920360360360361
16150,6060,2014,Ｊ２,第１６節第２日,06/01(日),19:04,ＦＣ岐阜,京都サンガF.C.,岐阜メモリアルセンター長良川競技場,スカパー！／スカパー！プレミアムサービス,岐阜県岐阜市長良福光大野2675-28,20000,0.3971807692307693
16151,4596,2014,Ｊ２,第１７節第１日,06/07(土),13:04,カターレ富山,湘南ベルマーレ,富山県総合運動公園陸上競技場,スカパー！／スカパー！プレミアムサービス,富山県富山市南中田368,25250,0.18005610561056107
16152,7484,2014,Ｊ２,第１７節第１日,06/07(土),13:03,ファジアーノ岡山,松本山雅ＦＣ,シティライトスタジアム,スカパー！／スカパー！プレミアムサービス,岡山県岡山市北区いずみ町2-1,20000,0.4134791666666667
16153,4295,2014,Ｊ２,第１７節第１日,06/07(土),14:04,モンテディオ山形,栃木ＳＣ,ＮＤソフトスタジアム山形,スカパー！／スカパー！プレミアムサービス／山形テレビ,山形県天童市山王1-1,21292,0.28629297388690594
16154,9172,2014,Ｊ２,第１７節第１日,06/07(土),14:04,ジュビロ磐田,水戸ホーリーホック,ヤマハスタジアム（磐田）,スカパー！／スカパー！プレミアムサービス,静岡県磐田市新貝2500,15165,0.5819523700829339
16155,6942,2014,Ｊ２,第１７節第１日,06/07(土),14:04,京都サンガF.C.,東京ヴェルディ,京都市西京極総合運動公園陸上競技場兼球技場,スカパー！／スカパー！プレミアムサービス／ＫＢＳ京都（録）,京都府京都市右京区西京極新明町29,20588,0.3784874684282106
16156,2057,2014,Ｊ２,第１７節第１日,06/07(土),14:04,愛媛ＦＣ,ザスパクサツ群馬,ニンジニアスタジアム,スカパー！／スカパー！プレミアムサービス,愛媛県松山市上野町乙46,15576,0.25898818695428866
16157,2626,2014,Ｊ２,第１７節第１日,06/07(土),16:03,カマタマーレ讃岐,コンサドーレ札幌,香川県立丸亀競技場,スカパー！／スカパー！プレミアムサービス,香川県丸亀市金倉町830,22338,0.15050179474031208
16158,2577,2014,Ｊ２,第１７節第１日,06/07(土),17:03,横浜ＦＣ,Ｖ・ファーレン長崎,ニッパツ三ツ沢球技場,スカパー！／スカパー！プレミアムサービス,神奈川県横浜市神奈川区三ツ沢西町3-1,15454,0.317776411716492
16159,6359,2014,Ｊ２,第１７節第１日,06/07(土),17:03,アビスパ福岡,ジェフユナイテッド千葉,レベルファイブスタジアム,スカパー！／スカパー！プレミアムサービス,福岡県福岡市博多区東平尾公園2-1-1,22563,0.23257102335682314
16160,3702,2014,Ｊ２,第１７節第１日,06/07(土),17:03,ギラヴァンツ北九州,ロアッソ熊本,北九州市立本城陸上競技場,スカパー！／スカパー！プレミアムサービス,福岡県北九州市八幡西区御開4-16-1,10202,0.3222244004443573
16161,9267,2014,Ｊ２,第１７節第１日,06/07(土),18:03,大分トリニータ,ＦＣ岐阜,大分銀行ドーム,スカパー！／スカパー！プレミアムサービス,大分県大分市大字横尾1351,40000,0.18683125000000006
16162,4319,2014,Ｊ２,第１８節第１日,06/14(土),13:03,栃木ＳＣ,大分トリニータ,栃木県グリーンスタジアム,スカパー！／スカパー！プレミアムサービス／とちぎテレビ（録）,栃木県宇都宮市清原工業団地32,15589,0.3370581820514465
16163,3240,2014,Ｊ２,第１８節第１日,06/14(土),13:04,カターレ富山,水戸ホーリーホック,富山県総合運動公園陸上競技場,スカパー！／スカパー！プレミアムサービス,富山県富山市南中田368,25250,0.18005610561056107
16164,15138,2014,Ｊ２,第１８節第１日,06/14(土),13:05,ＦＣ岐阜,ジュビロ磐田,岐阜メモリアルセンター長良川競技場,スカパー！／スカパー！プレミアムサービス／岐阜放送,岐阜県岐阜市長良福光大野2675-28,20000,0.3971807692307693
16165,4750,2014,Ｊ２,第１８節第１日,06/14(土),13:04,愛媛ＦＣ,ファジアーノ岡山,ニンジニアスタジアム,スカパー！／スカパー！プレミアムサービス,愛媛県松山市上野町乙46,15576,0.25898818695428866
16166,3406,2014,Ｊ２,第１８節第１日,06/14(土),14:04,東京ヴェルディ,アビスパ福岡,駒沢オリンピック公園総合運動場陸上競技場,スカパー！／スカパー！プレミアムサービス,東京都世田谷区駒沢公園1-1,20010,0.17021489255372313
16167,2461,2014,Ｊ２,第１８節第１日,06/14(土),15:04,ザスパクサツ群馬,ロアッソ熊本,正田醤油スタジアム群馬,スカパー！／スカパー！プレミアムサービス,群馬県前橋市敷島町66,15135,0.2190587740637295
16168,6097,2014,Ｊ２,第１８節第１日,06/14(土),16:03,横浜ＦＣ,コンサドーレ札幌,ニッパツ三ツ沢球技場,スカパー！／スカパー！プレミアムサービス,神奈川県横浜市神奈川区三ツ沢西町3-1,15454,0.317776411716492
16169,6827,2014,Ｊ２,第１８節第１日,06/14(土),16:04,湘南ベルマーレ,カマタマーレ讃岐,Ｓｈｏｎａｎ　ＢＭＷスタジアム平塚,スカパー！／スカパー！プレミアムサービス,神奈川県平塚市大原1-1,15100,0.5248951434878587
16170,3819,2014,Ｊ２,第１８節第１日,06/14(土),16:03,Ｖ・ファーレン長崎,モンテディオ山形,長崎県立総合運動公園陸上競技場,スカパー！／スカパー！プレミアムサービス,長崎県諫早市宇都町27-1,20246,0.20680216668313087
16171,9336,2014,Ｊ２,第１８節第１日,06/14(土),19:03,ジェフユナイテッド千葉,京都サンガF.C.,フクダ電子アリーナ,スカパー！／スカパー！プレミアムサービス,千葉県千葉市中央区川崎町1-20,18500,0.4920360360360361
16172,11347,2014,Ｊ２,第１８節第１日,06/14(土),19:03,松本山雅ＦＣ,ギラヴァンツ北九州,松本平広域公園総合球技場,スカパー！／スカパー！プレミアムサービス,長野県松本市神林5300,20396,0.5906346015558607
16173,6844,2014,Ｊ２,第１９節第１日,06/21(土),14:03,コンサドーレ札幌,カターレ富山,札幌厚別公園競技場,スカパー！／スカパー！プレミアムサービス,北海道札幌市厚別区上野幌3条1-2-1,19620,0.3905538566089025
16174,6065,2014,Ｊ２,第１９節第１日,06/21(土),18:03,水戸ホーリーホック,アビスパ福岡,ケーズデンキスタジアム水戸,スカパー！／スカパー！プレミアムサービス,茨城県水戸市小吹町2058-1,12000,0.3853958333333334
16175,3629,2014,Ｊ２,第１９節第１日,06/21(土),18:03,東京ヴェルディ,栃木ＳＣ,味の素スタジアム,スカパー！／スカパー！プレミアムサービス,東京都調布市西町376-3,49970,0.10955073043826297
16176,9728,2014,Ｊ２,第１９節第１日,06/21(土),18:03,松本山雅ＦＣ,ザスパクサツ群馬,松本平広域公園総合球技場,スカパー！／スカパー！プレミアムサービス,長野県松本市神林5300,20396,0.5906346015558607
16177,13016,2014,Ｊ２,第１９節第１日,06/21(土),18:05,ＦＣ岐阜,Ｖ・ファーレン長崎,岐阜メモリアルセンター長良川競技場,スカパー！／スカパー！プレミアムサービス,岐阜県岐阜市長良福光大野2675-28,20000,0.3971807692307693
16178,1921,2014,Ｊ２,第１９節第１日,06/21(土),18:03,カマタマーレ讃岐,モンテディオ山形,香川県立丸亀競技場,スカパー！／スカパー！プレミアムサービス,香川県丸亀市金倉町830,22338,0.15050179474031208
16179,1462,2014,Ｊ２,第１９節第１日,06/21(土),18:03,ギラヴァンツ北九州,ジェフユナイテッド千葉,北九州市立本城陸上競技場,スカパー！／スカパー！プレミアムサービス,福岡県北九州市八幡西区御開4-16-1,10202,0.3222244004443573
16180,12994,2014,Ｊ２,第１９節第１日,06/21(土),19:04,ジュビロ磐田,湘南ベルマーレ,ヤマハスタジアム（磐田）,スカパー！／スカパー！プレミアムサービス,静岡県磐田市新貝2500,15165,0.5819523700829339
16181,8287,2014,Ｊ２,第１９節第１日,06/21(土),19:04,ファジアーノ岡山,横浜ＦＣ,シティライトスタジアム,スカパー！／スカパー！プレミアムサービス,岡山県岡山市北区いずみ町2-1,20000,0.4134791666666667
16182,7031,2014,Ｊ２,第１９節第１日,06/21(土),19:03,ロアッソ熊本,京都サンガF.C.,うまかな・よかなスタジアム,スカパー！／スカパー！プレミアムサービス,熊本県熊本市東区平山町2776,32000,0.2360375
16183,10102,2014,Ｊ２,第１９節第１日,06/21(土),19:03,大分トリニータ,愛媛ＦＣ,大分銀行ドーム,スカパー！／スカパー！プレミアムサービス,大分県大分市大字横尾1351,40000,0.18683125000000006
16184,7293,2014,Ｊ２,第２０節第１日,06/28(土),14:03,コンサドーレ札幌,ＦＣ岐阜,札幌厚別公園競技場,スカパー！／スカパー！プレミアムサービス,北海道札幌市厚別区上野幌3条1-2-1,19620,0.3905538566089025
16185,12030,2014,Ｊ２,第２０節第１日,06/28(土),18:04,モンテディオ山形,ジュビロ磐田,ＮＤソフトスタジアム山形,スカパー！／スカパー！プレミアムサービス,山形県天童市山王1-1,21292,0.28629297388690594
16186,3249,2014,Ｊ２,第２０節第１日,06/28(土),18:03,横浜ＦＣ,東京ヴェルディ,ニッパツ三ツ沢球技場,スカパー！／スカパー！プレミアムサービス,神奈川県横浜市神奈川区三ツ沢西町3-1,15454,0.317776411716492
16187,2622,2014,Ｊ２,第２０節第１日,06/28(土),18:04,カターレ富山,Ｖ・ファーレン長崎,富山県総合運動公園陸上競技場,スカパー！／スカパー！プレミアムサービス,富山県富山市南中田368,25250,0.18005610561056107
16188,2328,2014,Ｊ２,第２０節第１日,06/28(土),18:03,カマタマーレ讃岐,水戸ホーリーホック,香川県立丸亀競技場,スカパー！／スカパー！プレミアムサービス,香川県丸亀市金倉町830,22338,0.15050179474031208
16189,4211,2014,Ｊ２,第２０節第１日,06/28(土),18:03,アビスパ福岡,栃木ＳＣ,レベルファイブスタジアム,スカパー！／スカパー！プレミアムサービス,福岡県福岡市博多区東平尾公園2-1-1,22563,0.23257102335682314
16190,13243,2014,Ｊ２,第２０節第１日,06/28(土),19:03,ジェフユナイテッド千葉,松本山雅ＦＣ,フクダ電子アリーナ,スカパー！／スカパー！プレミアムサービス,千葉県千葉市中央区川崎町1-20,18500,0.4920360360360361
16191,6217,2014,Ｊ２,第２０節第１日,06/28(土),19:04,湘南ベルマーレ,ギラヴァンツ北九州,Ｓｈｏｎａｎ　ＢＭＷスタジアム平塚,スカパー！／スカパー！プレミアムサービス,神奈川県平塚市大原1-1,15100,0.5248951434878587
16192,12452,2014,Ｊ２,第２０節第１日,06/28(土),19:04,京都サンガF.C.,ファジアーノ岡山,京都市西京極総合運動公園陸上競技場兼球技場,スカパー！／スカパー！プレミアムサービス／ＫＢＳ京都,京都府京都市右京区西京極新明町29,20588,0.3784874684282106
16193,2821,2014,Ｊ２,第２０節第１日,06/28(土),19:04,愛媛ＦＣ,ロアッソ熊本,ニンジニアスタジアム,スカパー！／スカパー！プレミアムサービス,愛媛県松山市上野町乙46,15576,0.25898818695428866
16194,3795,2014,Ｊ２,第２０節第１日,06/28(土),19:34,ザスパクサツ群馬,大分トリニータ,正田醤油スタジアム群馬,スカパー！／スカパー！プレミアムサービス／群馬テレビ,群馬県前橋市敷島町66,15135,0.2190587740637295
16195,4227,2014,Ｊ２,第２１節第１日,07/05(土),18:03,栃木ＳＣ,カターレ富山,栃木県グリーンスタジアム,スカパー！／スカパー！プレミアムサービス／とちぎテレビ,栃木県宇都宮市清原工業団地32,15589,0.3370581820514465
16196,4944,2014,Ｊ２,第２１節第１日,07/05(土),18:03,東京ヴェルディ,モンテディオ山形,味の素スタジアム,スカパー！／スカパー！プレミアムサービス,東京都調布市西町376-3,49970,0.10955073043826297
16197,3734,2014,Ｊ２,第２１節第１日,07/05(土),18:03,横浜ＦＣ,水戸ホーリーホック,ニッパツ三ツ沢球技場,スカパー！／スカパー！プレミアムサービス,神奈川県横浜市神奈川区三ツ沢西町3-1,15454,0.317776411716492
16198,11418,2014,Ｊ２,第２１節第１日,07/05(土),18:03,松本山雅ＦＣ,アビスパ福岡,松本平広域公園総合球技場,スカパー！／スカパー！プレミアムサービス,長野県松本市神林5300,20396,0.5906346015558607
16199,3027,2014,Ｊ２,第２１節第１日,07/05(土),18:03,ギラヴァンツ北九州,愛媛ＦＣ,北九州市立本城陸上競技場,スカパー！／スカパー！プレミアムサービス,福岡県北九州市八幡西区御開4-16-1,10202,0.3222244004443573
